Month,DayofMonth,Origin,Dest,O_State,O_Latitude,O_Longitude,D_State,D_Latitude,D_Longitude
4,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
4,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
4,4,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
4,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
4,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
4,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,22,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,9,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,22,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,31,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,29,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,24,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,31,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,9,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,19,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,29,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,31,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,4,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,14,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
5,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,29,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,25,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,4,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,14,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
6,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,25,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,4,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,14,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,24,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,25,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,4,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,14,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,24,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,24,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,25,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,25,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,4,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,9,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,14,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,22,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,25,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
7,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,25,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,4,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,14,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,24,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,22,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,19,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,22,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,29,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,22,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,31,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,1,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,31,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,11,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,19,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,29,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,2,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,5,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,12,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
8,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,15,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,23,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,26,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,3,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,6,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,13,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
9,16,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,10,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,20,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,9,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,19,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,29,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,8,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,17,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,27,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,7,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,19,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,9,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,19,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,30,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,9,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,19,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,29,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,18,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,21,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,24,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,28,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
10,31,JFK,SFO,New York,40.63975111,-73.77892556,California,37.61897222,-122.3748889
